,day_of_week,start_hour,start_station_id,start_station_longitude,start_station_latitude,ride_start_date
6592,Wed,18,345,-73.99704374,40.73649403,2013-09-04
6593,Fri,11,303,-73.99949601,40.72362738,2013-09-27
6594,Thu,21,453,-73.99915362,40.74475148,2013-09-05
6595,Sat,14,284,-74.00263761,40.73901691,2013-09-14
6596,Tue,11,510,-73.98042047,40.7606597,2013-09-24
6597,Wed,14,492,-73.99093085,40.75019995,2013-09-25
6598,Sat,14,329,-74.01020609,40.72043411,2013-09-07
6599,Sun,17,545,-73.97809472,40.736502,2013-09-08
6600,Sun,16,168,-73.99456405,40.73971301,2013-09-01
6601,Mon,18,537,-73.98409214,40.74025878,2013-09-30
6602,Sun,12,510,-73.98042047,40.7606597,2013-09-08
6603,Sun,13,546,-73.98303529,40.74444921,2013-09-22
6604,Fri,18,229,-73.99379025,40.72743423,2013-09-06
6605,Thu,16,281,-73.97371465,40.7643971,2013-09-26
6606,Mon,16,415,-74.00926027,40.7047177,2013-09-30
6607,Wed,20,237,-73.98672378,40.73047309,2013-09-11
6608,Wed,22,252,-73.99852205,40.73226398,2013-09-25
6609,Mon,12,365,-73.9614583,40.68223166,2013-09-23
6610,Fri,14,304,-74.01361706,40.70463334,2013-09-06
6611,Tue,8,317,-73.98185424,40.72453734,2013-09-17
6612,Sun,15,285,-73.99074142,40.73454567,2013-09-01
6613,Wed,7,360,-74.00887308,40.70717936,2013-09-11
6614,Wed,18,2000,-73.98940236,40.70255088,2013-09-25
6615,Sun,9,470,-74.00004031,40.74345335,2013-09-08
6616,Sat,0,382,-73.99200509,40.73492695,2013-09-07
6617,Thu,19,444,-73.98915076,40.7423543,2013-09-26
6618,Fri,13,304,-74.01361706,40.70463334,2013-09-20
6619,Thu,20,405,-74.008119,40.739323,2013-09-26
6620,Mon,17,435,-73.99415556,40.74173969,2013-09-23
6621,Fri,1,504,-73.98165557,40.73221853,2013-09-27
6622,Sat,12,462,-74.00451887,40.74691959,2013-09-07
6623,Sun,9,487,-73.97573881,40.73314259,2013-09-29
6624,Thu,20,296,-73.9970468,40.71413089,2013-09-26
6625,Wed,15,517,-73.97798848,40.75149263,2013-09-18
6626,Wed,8,416,-73.97265183,40.68753406,2013-09-11
6627,Tue,7,511,-73.97772429,40.72938685,2013-09-03
6628,Wed,11,432,-73.98379855,40.72621788,2013-09-04
6629,Sun,11,329,-74.01020609,40.72043411,2013-09-22
6630,Tue,11,361,-73.99190759,40.71605866,2013-09-10
6631,Sun,16,527,-73.97434726,40.74315566,2013-09-08
6632,Tue,16,520,-73.97648516,40.75992262,2013-09-17
6633,Mon,10,458,-74.005226,40.751396,2013-09-30
6634,Fri,19,152,-74.00910627,40.71473993,2013-09-06
6635,Mon,21,173,-73.98442659,40.76064679,2013-09-16
6636,Fri,9,128,-74.00297088,40.72710258,2013-09-13
6637,Wed,15,515,-73.99461843,40.76009437,2013-09-25
6638,Wed,10,359,-73.97498696,40.75510267,2013-09-11
6639,Mon,8,519,-73.97770164,40.75188406,2013-09-09
6640,Thu,18,127,-74.00674436,40.73172428,2013-09-05
6641,Sun,17,116,-74.00149746,40.74177603,2013-09-29
6642,Thu,22,509,-74.00197139,40.7454973,2013-09-19
6643,Thu,16,359,-73.97498696,40.75510267,2013-09-12
6644,Fri,20,419,-73.97355569,40.69580705,2013-09-13
6645,Tue,12,251,-73.99480012,40.72317958,2013-09-17
6646,Mon,7,504,-73.98165557,40.73221853,2013-09-16
6647,Sun,19,348,-74.00154702,40.72490985,2013-09-08
6648,Thu,12,168,-73.99456405,40.73971301,2013-09-26
6649,Thu,16,410,-73.98517977,40.72066442,2013-09-19
6650,Tue,14,508,-73.99667444,40.76341379,2013-09-17
6651,Tue,21,359,-73.97498696,40.75510267,2013-09-24
6652,Tue,10,447,-73.9851615,40.76370739,2013-09-17
6653,Tue,17,260,-74.01167797,40.70365182,2013-09-03
6654,Fri,10,127,-74.00674436,40.73172428,2013-09-20
6655,Sun,21,279,-73.98271933,40.69986937,2013-09-15
6656,Thu,21,472,-73.98194829,40.7457121,2013-09-05
6657,Fri,10,343,-73.96986848,40.69794,2013-09-20
6658,Fri,8,363,-74.01713445,40.70834698,2013-09-06
6659,Fri,11,168,-73.99456405,40.73971301,2013-09-20
6660,Thu,8,445,-73.98142006,40.72740794,2013-09-26
6661,Tue,8,315,-74.00670227,40.70355377,2013-09-24
6662,Fri,8,394,-73.97768752,40.72521311,2013-09-13
6663,Wed,7,524,-73.98316936,40.75527307,2013-09-04
6664,Wed,17,355,-73.99974372,40.71602118,2013-09-25
6665,Sun,0,407,-73.991454,40.700469,2013-09-29
6666,Sat,10,284,-74.00263761,40.73901691,2013-09-21
6667,Mon,19,507,-73.97973776,40.73912601,2013-09-02
6668,Wed,13,477,-73.9900262,40.75640548,2013-09-04
6669,Tue,5,410,-73.98517977,40.72066442,2013-09-17
6670,Thu,8,127,-74.00674436,40.73172428,2013-09-26
6671,Sat,17,317,-73.98185424,40.72453734,2013-09-07
6672,Wed,22,494,-73.99723551,40.74734825,2013-09-11
6673,Thu,16,307,-73.98990025,40.71427487,2013-09-19
6674,Sat,15,2000,-73.98940236,40.70255088,2013-09-28
6675,Wed,15,402,-73.98955109,40.7403432,2013-09-25
6676,Sat,18,536,-73.97536082,40.74144387,2013-09-07
6677,Mon,18,337,-74.00838676,40.7037992,2013-09-30
6678,Sun,20,401,-73.98997825,40.72019576,2013-09-29
6679,Thu,18,523,-73.99138152,40.75466591,2013-09-05
6680,Sun,17,438,-73.98564945,40.72779126,2013-09-01
6681,Sun,7,212,-74.00681753,40.74334935,2013-09-22
6682,Fri,11,151,-73.99720307,40.7218158,2013-09-20
6683,Fri,16,463,-74.00443172,40.74206539,2013-09-27
6684,Mon,20,487,-73.97573881,40.73314259,2013-09-30
6685,Wed,15,450,-73.98788205,40.76227205,2013-09-11
6686,Tue,23,450,-73.98788205,40.76227205,2013-09-24
6687,Mon,19,442,-73.993915,40.746647,2013-09-16
6688,Wed,16,492,-73.99093085,40.75019995,2013-09-11
6689,Fri,7,318,-73.9779874,40.75320159,2013-09-06
6690,Sat,18,285,-73.99074142,40.73454567,2013-09-28
6691,Wed,17,323,-73.98631746,40.69236178,2013-09-25
6692,Thu,18,315,-74.00670227,40.70355377,2013-09-26
6693,Tue,7,312,-73.989111,40.722055,2013-09-24
6694,Thu,22,2017,-73.97121414,40.75022392,2013-09-19
6695,Mon,6,330,-74.00562789,40.71450451,2013-09-09
6696,Mon,22,2008,-74.01677685,40.70569254,2013-09-16
6697,Wed,18,497,-73.99009296,40.73704984,2013-09-18
6698,Sat,14,237,-73.98672378,40.73047309,2013-09-14
6699,Sat,19,407,-73.991454,40.700469,2013-09-28
6700,Thu,18,325,-73.98473765,40.73624527,2013-09-12
6701,Sun,14,507,-73.97973776,40.73912601,2013-09-15
6702,Thu,19,404,-74.00550867,40.7405826,2013-09-26
6703,Mon,7,511,-73.97772429,40.72938685,2013-09-23
6704,Wed,8,328,-74.00965965,40.72405549,2013-09-25
6705,Sun,0,417,-74.01020234,40.71291224,2013-09-08
6706,Wed,11,426,-74.01322069,40.71754834,2013-09-18
6707,Thu,12,508,-73.99667444,40.76341379,2013-09-05
6708,Fri,8,284,-74.00263761,40.73901691,2013-09-06
6709,Mon,17,466,-73.99144871,40.74395411,2013-09-30
6710,Mon,13,380,-74.00293877,40.73401143,2013-09-16
6711,Wed,16,229,-73.99379025,40.72743423,2013-09-04
6712,Tue,16,410,-73.98517977,40.72066442,2013-09-03
6713,Sun,0,312,-73.989111,40.722055,2013-09-01
6714,Sun,22,486,-73.98855723,40.7462009,2013-09-08
6715,Sun,21,151,-73.99720307,40.7218158,2013-09-08
6716,Sun,17,466,-73.99144871,40.74395411,2013-09-15
6717,Tue,15,160,-73.978311,40.748238,2013-09-10
6718,Sun,7,485,-73.98338988,40.75038009,2013-09-01
6719,Fri,18,527,-73.97434726,40.74315566,2013-09-27
6720,Mon,10,474,-73.98683077,40.7451677,2013-09-23
6721,Thu,20,426,-74.01322069,40.71754834,2013-09-26
6722,Mon,16,504,-73.98165557,40.73221853,2013-09-23
6723,Wed,8,335,-73.99404649,40.72903917,2013-09-11
6724,Thu,13,264,-74.00731853,40.70706456,2013-09-05
6725,Tue,12,254,-73.99800419,40.73532427,2013-09-10
6726,Tue,7,447,-73.9851615,40.76370739,2013-09-10
6727,Fri,8,262,-73.97372989,40.69178232,2013-09-13
6728,Sun,21,494,-73.99723551,40.74734825,2013-09-01
6729,Wed,18,459,-74.007756,40.746745,2013-09-04
6730,Sat,16,410,-73.98517977,40.72066442,2013-09-14
6731,Sat,19,285,-73.99074142,40.73454567,2013-09-14
6732,Sun,9,254,-73.99800419,40.73532427,2013-09-15
6733,Sat,13,384,-73.9659641,40.68317813,2013-09-28
6734,Sun,15,398,-73.9999786,40.69165183,2013-09-15
6735,Wed,17,116,-74.00149746,40.74177603,2013-09-04
6736,Fri,13,404,-74.00550867,40.7405826,2013-09-13
6737,Sat,10,428,-73.98783413,40.72467721,2013-09-21
6738,Thu,17,294,-73.9957214,40.73049393,2013-09-19
6739,Sun,21,315,-74.00670227,40.70355377,2013-09-01
6740,Wed,6,478,-73.99884222,40.76030096,2013-09-04
6741,Sun,14,453,-73.99915362,40.74475148,2013-09-29
6742,Tue,20,502,-73.981346,40.714215,2013-09-24
6743,Fri,9,301,-73.98368779,40.72217444,2013-09-27
6744,Sun,11,229,-73.99379025,40.72743423,2013-09-08
6745,Wed,19,418,-73.982578,40.70224,2013-09-04
6746,Mon,11,387,-74.0046073,40.71273266,2013-09-23
6747,Sat,16,307,-73.98990025,40.71427487,2013-09-07
6748,Wed,17,347,-74.00748842,40.72873888,2013-09-11
6749,Tue,0,358,-74.00711384,40.73291553,2013-09-24
6750,Thu,6,514,-74.00277668,40.76087502,2013-09-19
6751,Thu,18,458,-74.005226,40.751396,2013-09-05
6752,Fri,17,2021,-73.98859651,40.75929124,2013-09-13
6753,Mon,17,427,-74.01427023,40.70251526,2013-09-02
6754,Sat,7,477,-73.9900262,40.75640548,2013-09-14
6755,Thu,6,540,-73.98320928,40.74147286,2013-09-19
6756,Fri,18,252,-73.99852205,40.73226398,2013-09-13
6757,Tue,14,404,-74.00550867,40.7405826,2013-09-17
6758,Thu,7,254,-73.99800419,40.73532427,2013-09-05
6759,Tue,12,267,-73.98765428,40.75097711,2013-09-24
6760,Thu,18,376,-74.00722156,40.70862144,2013-09-19
6761,Mon,14,237,-73.98672378,40.73047309,2013-09-23
6762,Thu,8,388,-74.00295035,40.74971775,2013-09-12
6763,Wed,22,477,-73.9900262,40.75640548,2013-09-25
6764,Wed,15,350,-73.9870295,40.71559509,2013-09-18
6765,Sun,13,348,-74.00154702,40.72490985,2013-09-22
6766,Mon,23,539,-73.96024116,40.71534825,2013-09-30
6767,Mon,0,430,-73.98656928,40.7014851,2013-09-30
6768,Tue,22,489,-74.00176802,40.75066386,2013-09-10
6769,Tue,19,254,-73.99800419,40.73532427,2013-09-03
6770,Tue,20,127,-74.00674436,40.73172428,2013-09-24
6771,Fri,8,503,-73.98751968,40.73827428,2013-09-13
6772,Fri,16,402,-73.98955109,40.7403432,2013-09-06
6773,Sat,16,399,-73.9647628,40.68851534,2013-09-07
6774,Fri,9,367,-73.97069431,40.75828065,2013-09-13
6775,Mon,18,401,-73.98997825,40.72019576,2013-09-16
6776,Sun,11,438,-73.98564945,40.72779126,2013-09-08
6777,Mon,15,265,-73.99147535,40.72229346,2013-09-16
6778,Sat,13,379,-73.9916,40.749156,2013-09-21
6779,Sat,0,254,-73.99800419,40.73532427,2013-09-07
6780,Sun,8,331,-73.99193043,40.71173107,2013-09-08
6781,Mon,9,355,-73.99974372,40.71602118,2013-09-09
6782,Sat,21,327,-74.01658354,40.7153379,2013-09-07
6783,Tue,7,446,-73.99529885,40.74487634,2013-09-10
6784,Tue,19,449,-73.98789473,40.76461837,2013-09-03
6785,Thu,20,334,-73.99726235,40.74238787,2013-09-05
6786,Sat,19,263,-73.996375,40.71729,2013-09-14
6787,Tue,17,329,-74.01020609,40.72043411,2013-09-03
6788,Tue,20,546,-73.98303529,40.74444921,2013-09-03
6789,Wed,8,72,-73.99392888,40.76727216,2013-09-04
6790,Wed,17,475,-73.98758561,40.73524276,2013-09-18
6791,Tue,17,521,-73.99481051,40.75044999,2013-09-03
6792,Wed,17,266,-73.97574813,40.72368361,2013-09-18
6793,Mon,13,147,-74.01121978,40.71542197,2013-09-30
6794,Tue,12,168,-73.99456405,40.73971301,2013-09-17
6795,Thu,17,427,-74.01427023,40.70251526,2013-09-19
6796,Thu,16,499,-73.98191841,40.76915505,2013-09-19
6797,Fri,13,347,-74.00748842,40.72873888,2013-09-06
6798,Tue,17,355,-73.99974372,40.71602118,2013-09-03
6799,Tue,18,127,-74.00674436,40.73172428,2013-09-24
6800,Mon,14,263,-73.996375,40.71729,2013-09-09
6801,Tue,20,147,-74.01121978,40.71542197,2013-09-17
6802,Thu,13,267,-73.98765428,40.75097711,2013-09-12
6803,Fri,14,250,-73.99565293,40.72456089,2013-09-06
6804,Wed,7,281,-73.97371465,40.7643971,2013-09-04
6805,Sat,18,360,-74.00887308,40.70717936,2013-09-07
6806,Sat,11,271,-73.97805813,40.68528172,2013-09-14
6807,Tue,13,236,-73.98713956,40.7284186,2013-09-03
6808,Thu,18,523,-73.99138152,40.75466591,2013-09-19
6809,Wed,6,518,-73.9734419,40.74780373,2013-09-04
6810,Wed,7,391,-73.99344559,40.69760127,2013-09-11
6811,Sat,8,363,-74.01713445,40.70834698,2013-09-07
6812,Tue,22,484,-73.98014437,40.75500254,2013-09-03
6813,Tue,16,455,-73.96905301,40.75001986,2013-09-17
6814,Tue,10,446,-73.99529885,40.74487634,2013-09-10
6815,Tue,22,285,-73.99074142,40.73454567,2013-09-24
6816,Sat,12,285,-73.99074142,40.73454567,2013-09-14
6817,Sun,20,498,-73.98808416,40.74854862,2013-09-08
6818,Fri,16,488,-73.99372222,40.75645824,2013-09-06
6819,Sat,15,540,-73.98320928,40.74147286,2013-09-14
6820,Tue,8,432,-73.98379855,40.72621788,2013-09-03
6821,Tue,17,466,-73.99144871,40.74395411,2013-09-17
6822,Fri,13,444,-73.98915076,40.7423543,2013-09-27
6823,Fri,16,415,-74.00926027,40.7047177,2013-09-13
6824,Sun,13,386,-74.00234482,40.71494807,2013-09-15
6825,Tue,17,264,-74.00731853,40.70706456,2013-09-24
6826,Sat,3,540,-73.98320928,40.74147286,2013-09-28
6827,Wed,16,368,-74.00214988,40.73038599,2013-09-18
6828,Fri,13,151,-73.99720307,40.7218158,2013-09-20
6829,Wed,20,436,-73.95399026,40.68216564,2013-09-25
6830,Fri,8,511,-73.97772429,40.72938685,2013-09-13
6831,Wed,17,444,-73.98915076,40.7423543,2013-09-25
6832,Tue,18,497,-73.99009296,40.73704984,2013-09-24
6833,Thu,1,319,-74.00937622,40.71336124,2013-09-12
6834,Sat,19,146,-74.0091059,40.71625008,2013-09-21
6835,Wed,20,355,-73.99974372,40.71602118,2013-09-25
6836,Wed,9,490,-73.993934,40.751551,2013-09-18
6837,Fri,16,327,-74.01658354,40.7153379,2013-09-13
6838,Fri,17,493,-73.98291153,40.7568001,2013-09-27
6839,Wed,9,233,-73.98963911,40.69246277,2013-09-18
6840,Fri,7,2022,-73.95920622,40.75849116,2013-09-20
6841,Wed,8,361,-73.99190759,40.71605866,2013-09-25
6842,Wed,17,294,-73.9957214,40.73049393,2013-09-11
6843,Wed,21,335,-73.99404649,40.72903917,2013-09-25
6844,Tue,18,518,-73.9734419,40.74780373,2013-09-10
6845,Tue,17,304,-74.01361706,40.70463334,2013-09-03
6846,Sat,9,466,-73.99144871,40.74395411,2013-09-14
6847,Fri,19,426,-74.01322069,40.71754834,2013-09-13
6848,Fri,16,484,-73.98014437,40.75500254,2013-09-27
6849,Mon,16,264,-74.00731853,40.70706456,2013-09-30
6850,Wed,17,522,-73.97207836,40.75714758,2013-09-11
6851,Tue,10,533,-73.98721619,40.75299641,2013-09-24
6852,Fri,10,438,-73.98564945,40.72779126,2013-09-20
6853,Sun,12,225,-74.00803013,40.74195138,2013-09-15
6854,Mon,16,247,-74.00483091,40.73535398,2013-09-30
6855,Sat,20,276,-74.0104554,40.71748752,2013-09-14
6856,Fri,0,468,-73.98192338,40.7652654,2013-09-13
6857,Thu,18,415,-74.00926027,40.7047177,2013-09-19
6858,Sun,13,324,-73.981013,40.689888,2013-09-15
6859,Wed,13,498,-73.98808416,40.74854862,2013-09-04
6860,Tue,14,490,-73.993934,40.751551,2013-09-24
6861,Mon,17,517,-73.97798848,40.75149263,2013-09-30
6862,Sat,20,380,-74.00293877,40.73401143,2013-09-07
6863,Wed,18,319,-74.00937622,40.71336124,2013-09-25
6864,Mon,18,446,-73.99529885,40.74487634,2013-09-09
6865,Sun,15,271,-73.97805813,40.68528172,2013-09-29
6866,Tue,8,435,-73.99415556,40.74173969,2013-09-10
6867,Wed,16,466,-73.99144871,40.74395411,2013-09-11
6868,Mon,18,469,-73.98268129,40.76344058,2013-09-23
6869,Wed,12,347,-74.00748842,40.72873888,2013-09-25
6870,Mon,22,475,-73.98758561,40.73524276,2013-09-16
6871,Wed,9,379,-73.9916,40.749156,2013-09-25
6872,Tue,17,444,-73.98915076,40.7423543,2013-09-17
6873,Tue,12,252,-73.99852205,40.73226398,2013-09-17
6874,Mon,8,435,-73.99415556,40.74173969,2013-09-09
6875,Fri,10,347,-74.00748842,40.72873888,2013-09-20
6876,Wed,9,304,-74.01361706,40.70463334,2013-09-04
6877,Tue,10,365,-73.9614583,40.68223166,2013-09-10
6878,Fri,18,367,-73.97069431,40.75828065,2013-09-20
6879,Mon,12,527,-73.97434726,40.74315566,2013-09-16
6880,Mon,7,267,-73.98765428,40.75097711,2013-09-16
6881,Fri,8,366,-73.968896,40.693261,2013-09-06
6882,Mon,18,152,-74.00910627,40.71473993,2013-09-30
6883,Tue,9,459,-74.007756,40.746745,2013-09-03
6884,Wed,8,457,-73.98169333,40.76695317,2013-09-04
6885,Sat,12,459,-74.007756,40.746745,2013-09-07
6886,Mon,13,508,-73.99667444,40.76341379,2013-09-16
6887,Tue,16,410,-73.98517977,40.72066442,2013-09-24
6888,Tue,13,151,-73.99720307,40.7218158,2013-09-17
6889,Sat,14,446,-73.99529885,40.74487634,2013-09-14
6890,Thu,17,447,-73.9851615,40.76370739,2013-09-12
6891,Mon,11,2005,-73.97100056,40.70531194,2013-09-30
6892,Tue,14,403,-73.99069656,40.72502876,2013-09-24
6893,Fri,18,376,-74.00722156,40.70862144,2013-09-27
6894,Mon,13,386,-74.00234482,40.71494807,2013-09-30
6895,Mon,8,257,-74.00247214,40.71939226,2013-09-09
6896,Mon,17,517,-73.97798848,40.75149263,2013-09-16
6897,Mon,12,475,-73.98758561,40.73524276,2013-09-02
6898,Tue,9,536,-73.97536082,40.74144387,2013-09-24
6899,Sat,19,2006,-73.97634151,40.76590936,2013-09-07
6900,Tue,17,72,-73.99392888,40.76727216,2013-09-10
6901,Wed,22,285,-73.99074142,40.73454567,2013-09-18
6902,Mon,8,438,-73.98564945,40.72779126,2013-09-30
6903,Tue,8,517,-73.97798848,40.75149263,2013-09-10
6904,Sat,16,212,-74.00681753,40.74334935,2013-09-14
6905,Sat,19,336,-73.99906065,40.73047747,2013-09-14
6906,Fri,20,368,-74.00214988,40.73038599,2013-09-20
6907,Tue,10,456,-73.97402311,40.7597108,2013-09-24
6908,Sun,19,492,-73.99093085,40.75019995,2013-09-29
6909,Sat,15,499,-73.98191841,40.76915505,2013-09-14
6910,Mon,16,509,-74.00197139,40.7454973,2013-09-30
6911,Mon,18,348,-74.00154702,40.72490985,2013-09-09
6912,Sat,12,521,-73.99481051,40.75044999,2013-09-07
6913,Mon,4,307,-73.98990025,40.71427487,2013-09-23
6914,Wed,18,380,-74.00293877,40.73401143,2013-09-04
6915,Wed,14,174,-73.97738662,40.7381765,2013-09-25
6916,Sun,18,284,-74.00263761,40.73901691,2013-09-22
6917,Thu,8,471,-73.95698119,40.71286844,2013-09-12
6918,Tue,16,401,-73.98997825,40.72019576,2013-09-24
6919,Fri,17,174,-73.97738662,40.7381765,2013-09-13
6920,Tue,17,387,-74.0046073,40.71273266,2013-09-17
6921,Fri,7,507,-73.97973776,40.73912601,2013-09-13
6922,Sat,0,539,-73.96024116,40.71534825,2013-09-28
6923,Fri,19,478,-73.99884222,40.76030096,2013-09-06
6924,Thu,13,335,-73.99404649,40.72903917,2013-09-05
6925,Thu,13,334,-73.99726235,40.74238787,2013-09-05
6926,Mon,19,538,-73.97787642,40.75795248,2013-09-23
6927,Fri,17,307,-73.98990025,40.71427487,2013-09-13
6928,Sat,21,396,-73.95576894,40.68034242,2013-09-21
6929,Fri,8,432,-73.98379855,40.72621788,2013-09-06
6930,Wed,10,293,-73.9907647,40.73028666,2013-09-04
6931,Sat,16,327,-74.01658354,40.7153379,2013-09-07
6932,Wed,18,147,-74.01121978,40.71542197,2013-09-18
6933,Sun,11,83,-73.97632328,40.68382604,2013-09-22
6934,Tue,11,402,-73.98955109,40.7403432,2013-09-17
6935,Wed,4,477,-73.9900262,40.75640548,2013-09-04
6936,Wed,15,280,-73.99510132,40.73331967,2013-09-04
6937,Sat,11,515,-73.99461843,40.76009437,2013-09-28
6938,Thu,18,501,-73.97121214,40.744219,2013-09-12
6939,Sat,18,398,-73.9999786,40.69165183,2013-09-28
6940,Sun,11,488,-73.99372222,40.75645824,2013-09-22
6941,Fri,11,380,-74.00293877,40.73401143,2013-09-27
6942,Wed,7,323,-73.98631746,40.69236178,2013-09-25
6943,Wed,18,519,-73.97770164,40.75188406,2013-09-04
6944,Wed,17,326,-73.98426726,40.72953837,2013-09-04
6945,Wed,8,325,-73.98473765,40.73624527,2013-09-04
6946,Sun,19,326,-73.98426726,40.72953837,2013-09-15
6947,Tue,22,457,-73.98169333,40.76695317,2013-09-17
6948,Thu,18,521,-73.99481051,40.75044999,2013-09-19
6949,Sat,14,250,-73.99565293,40.72456089,2013-09-14
6950,Thu,15,493,-73.98291153,40.7568001,2013-09-26
6951,Sun,9,405,-74.008119,40.739323,2013-09-15
6952,Tue,8,415,-74.00926027,40.7047177,2013-09-03
6953,Mon,20,377,-74.00566443,40.72243797,2013-09-09
6954,Thu,11,480,-73.99061728,40.76669671,2013-09-26
6955,Mon,19,239,-73.9813018,40.69196566,2013-09-09
6956,Sun,11,387,-74.0046073,40.71273266,2013-09-29
6957,Thu,13,281,-73.97371465,40.7643971,2013-09-19
6958,Mon,17,407,-73.991454,40.700469,2013-09-02
6959,Wed,17,127,-74.00674436,40.73172428,2013-09-11
6960,Mon,16,521,-73.99481051,40.75044999,2013-09-16
6961,Sat,17,289,-73.95881081,40.6845683,2013-09-07
6962,Mon,8,417,-74.01020234,40.71291224,2013-09-09
6963,Thu,16,521,-73.99481051,40.75044999,2013-09-26
6964,Mon,16,517,-73.97798848,40.75149263,2013-09-30
6965,Thu,18,468,-73.98192338,40.7652654,2013-09-12
6966,Sat,20,305,-73.96724467,40.76095756,2013-09-14
6967,Mon,0,521,-73.99481051,40.75044999,2013-09-09
6968,Tue,17,524,-73.98316936,40.75527307,2013-09-17
6969,Fri,7,422,-73.988038,40.770513,2013-09-20
6970,Thu,14,151,-73.99720307,40.7218158,2013-09-26
6971,Fri,7,525,-74.0021163,40.75594159,2013-09-27
6972,Mon,14,342,-73.98016555,40.71739973,2013-09-30
6973,Tue,7,307,-73.98990025,40.71427487,2013-09-03
6974,Fri,14,525,-74.0021163,40.75594159,2013-09-06
6975,Tue,7,164,-73.97032517,40.75323098,2013-09-10
6976,Mon,19,387,-74.0046073,40.71273266,2013-09-09
6977,Tue,8,469,-73.98268129,40.76344058,2013-09-03
6978,Fri,10,472,-73.98194829,40.7457121,2013-09-20
6979,Thu,10,496,-73.99238967,40.73726186,2013-09-19
6980,Sun,14,239,-73.9813018,40.69196566,2013-09-29
6981,Wed,12,212,-74.00681753,40.74334935,2013-09-11
6982,Tue,17,386,-74.00234482,40.71494807,2013-09-24
6983,Tue,19,442,-73.993915,40.746647,2013-09-17
6984,Mon,13,497,-73.99009296,40.73704984,2013-09-16
6985,Thu,23,375,-73.99695094,40.72679454,2013-09-26
6986,Fri,8,116,-74.00149746,40.74177603,2013-09-27
6987,Sat,11,531,-73.99266288,40.71893904,2013-09-14
6988,Sat,15,438,-73.98564945,40.72779126,2013-09-28
6989,Thu,16,532,-73.960876,40.710451,2013-09-19
6990,Sat,3,301,-73.98368779,40.72217444,2013-09-14
6991,Sun,12,402,-73.98955109,40.7403432,2013-09-15
6992,Tue,14,499,-73.98191841,40.76915505,2013-09-17
6993,Wed,9,257,-74.00247214,40.71939226,2013-09-18
6994,Tue,9,540,-73.98320928,40.74147286,2013-09-17
6995,Mon,20,388,-74.00295035,40.74971775,2013-09-23
6996,Mon,18,379,-73.9916,40.749156,2013-09-09
6997,Wed,18,488,-73.99372222,40.75645824,2013-09-04
6998,Mon,9,528,-73.97706058,40.74290902,2013-09-09
6999,Sun,3,152,-74.00910627,40.71473993,2013-09-29
7000,Sat,17,340,-73.98776323,40.71269042,2013-09-07
7001,Thu,6,2003,-73.98024289,40.73416059,2013-09-12
